text,spam
"Subject: this stock rumored to fly  special situation alerts hot pick of the year  environmental remediation holding corp . ( otcbb : erhc )  urgent buy : $ . 17  sell target : $ 1 . 25  investor alert : erhc enters into joint - venture license agreement  with schlumberger ltd ( nyse : slb , $ 60 ) and baker hughes , inc .  ( nyse : bhi , $ 40 ) for seismic data on some of the richest offshore  oil blocks where erhc controls a huge working interest !  investors - we have found the hidden gem : ( otcbb : erhc ) !  erhc ' s joint - venture with schlumberger and baker hughes puts them in  world - class company with these leaders in oil exploration and reservoir  imaging services . the involvement of slb and bhi reinforces the  $ multi - billion dollar value that has been placed in this offshore  drilling haven . erhc ' s goal is to maximize shareholder value from  existing contractual rights , making them a significant player in  this region .  the big money rolls in :  the seismic data from this joint - venture is being made available for  further involvement by the largest oil companies in the world over  the next 2 weeks ! !  bidding wars have already developed between major oil companies suchas :  shell , chevron / texaco , conoco , exxon / mobil , philips , and marathon who  are willing to pay $ hundreds of millions to drill in these zones and  partner with erhc .  stock set to explode on earnings boom :  erhc ' s exclusive right to participate in exploration and production  along with oil industry giants could be worth up to $ fifty million  as these oil blocks are adjacent to billion barrel producing regions !  special situation alerts ' newsletter offers valuable research that  builds your wealth . we target serious gains for serious investors  with a 700 % investment return on erhc .  disclaimer : certain statements contained in this newsletter may be  forward - looking statements within the meaning of the private securities  litigation reform act of 1995 . these statements may be identified by  such terms as "" expect "" , "" believe "" , "" may "" , "" will "" , and "" intend "" or  similar terms . we are not a registered investment advisor or a broker  dealer . this is not an offer to buy or sell securities . no  recommendation that the securities of the companies profiled should be  purchased , sold or held by individuals or entities that learn of the  profiled companies . this is an independent electronic publication that  was paid $ 10 , 000 by a third party for the electronic dissemination of  this company information . be advised that investments in companies  profiled are considered to be high - risk and use of the information  provided is for reading purposes only . if anyone decides to act as an  investor they are advised not to invest without the proper advisement  from an attorney or a registered financial broker , if any party decides  to participate as an investor then it will be that investor ' s sole risk .  be advised that the purchase of such high - risk securities may resultin  the loss of some or all of the investment . the publisher of this  newsletter makes no warranties or guarantees as to the accuracy or the  completeness of the disclosure . investors should not rely solely on the  information presented . rather , investors should use the information  provided in this newsletter as a starting point for doing additional  independent research on the profiled companies in order to allow the  investor to form their own opinion regarding investing in the profiled  companies . factual statements made about the profiled companies are made  as of the date stated and are subject to change without notice .  investing in micro - cap securities is highly speculative and carries an  extremely high degree of risk .",1
"Subject: we are on the look - out for new partners such as you and your company  we are on the look - out  for new partners such as you and your company  whether you want to buy or sell , bluecom danmark a / s is worth closer acquaintance  bluecom danmark a / s is a worldwide it - distributor of pc - systems and add - ons .  since it ' s foundation in 1992 the company has enjoyed constant growth , and is  always on the look out for new partners to cooperate with .  we have found you and your company through our internet research , and hope to  establish a fruitful cooperation with you in the future . however , we apologies  if you are not the correct person to contact within your company , and kindly  request that you forward this message to that person . further , if this letter  is of no interest to you and your company , please press the "" unsubscribe "" button  in this mail .  the easiest way to start cooperating with bluecom danmark a / s is through our  user - friendly website . if any of the features detailed below are of interest  to your company , please click on the link and our cooperation has already begun .  customer :  would you like the best prices on the market , plus 24 - hour delivery and an  incredible 30 days credit ?  then maybe you would like to become our partner or customer .  we are able to offer the absolute best prices on the market because of our large - scale  procurement of a small number of specific products . our range includes products  from ibm , compaq and hp options such as notebooks , pcs and monitors . we also  offer pc parts such as ram , cpus , vga cards , motherboards , wireless products ,  original mobile phones and accessories , hard disks , dvd , cd - rw , tft screens ,  from the following top companies : asus , ecs , abit , creative , intel , amd , u . s .  robotics , lg , plextor , belkin , benq , samsung , ibm software and many more .  besides delivering at the very best prices , we offer real - time updated prices  through our customer lounge , 24 - hour delivery all over europe and 30 days credit .  please click here : customers  lounge  supplier :  are you a future supplier to bluecom danmark a / s ?  bluecom danmark a / s keeps it suppliers updated on products in demand , the specific  volumes on request , and of course the target prices . if you would like to see  which products and target prices we are interested in right now ,  please click here : suppliers  lounge  everybody :  would you like to receive it news ?  bluecom danmark a / s offers it news for free . we produce a newsletter with  articles covering the changes in our industry , new products , tariff rates and  general trends in the it - market . the newsletter also contains information about  bluecom danmark a / s and the development of its business partners .  please click here : it - news  would you like more information about bluecom danmark a / s ?  for further information please do not hesitate to contact bluecom danmark a / s .  you can also visit our homepage at : www . bluecom . com  thanks for your time . we look forward to hearing from you .  best regards  jens fournais  managing director  bluecom danmark a / s  to unsubscribe from this mailing  list , please click here : unsubscribe  ( you are subscribed with this e - mail address : fork @ spamassassin . taint . org ) ",1
"Subject: the man of stteel  hello , welcome to the medzonlin direction e  - online pharmaceutical sho feverfew p .  v escape a  warbler um superfluity vi  wakeless ra semiconscious ci  shriek is  l chastisement i  contender ag  a cringle l  andmanyother .  inhabited with our shop you get -  best pluviometer prlces  excellent yellowness service  fa humidor st shipping  private online orde gestation ring  have a nice day .",1
Subject: low price software  http : / / neonate . setupmefree . com / ? a = 3107,1
"Subject: 1 - 4 extra inches makes a massive difference  my girlfriend loves the results , but she doesn ' t know what i do . she  thinks  it ' s natural - thomas , ca  i ' ve been using your product for 4 months now . i ' ve increased my  length from 2  to nearly 6 . your product has saved my sex life . - matt , fl  pleasure your partner every time with a bigger , longer , stronger unit  realistic gains quickly  to be a stud press  here  the tatars shouted joyfully as they witnessed this marvelous feat and  rushed forward to assist in the slaughter ; but the boy motioned them all  back  address listed above and  just see site to be gone from the db  the lights from the lanterns dimly showed the way , but it was a gloomy  journey , and they were pleased when a broad streak of light ahead assured  them they were coming to a second landinghere one side of the mountain  had a great hole in it , like the mouth of a cavern , and the stairs stopped  at the near edge of the floor and commenced ascending again at the opposite  edge he did not wish any more bloodshed than was necessary , and knew that  the heaps of unconscious turks around him would soon recover  so he stood alone and faced the enemy , calmly knocking them over as fast as  they came near ",1
"Subject: urgent response  dear sir / madam ,  you may be surprised to receive this letter from me , since you don ' t know me personally . i am mrs maria da costa the wife of dr . john da costa , who was recently murdered in the land dispute in zimbabwe , i got your contact through network on line in my search for a reliable and reputable person to handle a very confidential transaction which involves a transfer of a fund to a foreign account and i decided to write you . my late husband was among the zimbabwean rich farmers murdered in cold blood by the agents of the ruling government of president robert mugabe for his alleged support and sympathy for the zimbabwean opposition party controlled by the white minority . before his death he deposited the sum of us $ 15 . 2 million ( fifteen million two hundred thousand us dollars ) to south africa with a security company as if he foresaw the looming danger in zimbabwe .  the money was deposited in a din box as valuables to avoid much demurrage from the security company . this money was embarked from the purchase of new machinery and chemical for farms and establishment of new farms in lesotho and swaziland . the land problem arose when president robert mugabe introduced a new land act that wholly affected the rich white farmers and some few blacks vehemently condemned the "" modus operandi "" adopted by the government .  this resulted to rampant killing and mob action by the war veterans and some political thugs , precisely ; more than fifty - one ( 51 ) people have so far been killed . heads of governments from the west , especially britain and united states of america have voiced their condemnation of mugabe ' s plan , subsequently , south african development community ( s . a . d . c . ) has continuously supported mugabe ' s new land act , it is against this background that i and my  family who are currently residing in south africa have decided to transfer my husband ' s money into a foreign account . as a family , i am saddled with the responsibility of seeking a genuine foreign account , where this money could be transferred without the knowledge of my government who is tactically freezing of our family wealth .  and south africa ' s government seems to be playing along with them . i am faced with the dilemma of investing this money in south africa for fear of encountering the same experience in future since both countries have almost the same political history . more so , the south african foreign exchange policy does not allow such investment hence we are seeking for an "" asylum "" . as a business person whom i would entrust my future and that of my family into his hands , i must let you know that this transaction is 100 % risk free and that the nature of your business does not necessarily matter .  for your assistance , i will offering you 15 % of the total sum , 80 % for my family while 5 % will be mapped out for any expenses we may incur during the course of this transaction . i wish to  invest our part of the money on commercial property based on your advice .  finally , all i demand from you is assurance that you will not do away with this money when it finally gets to your personal or company ' s account in your country .  if this proposal is acceptable by you , please confirm your interest by contacting us on this phone number + 27724263169 or e - mail address mariadacosta _ 2002 @ yahoo . com  best regards ,  mrs maria da costa ( for the family )",1
"Subject: perfect logo charset = koi 8 - r "" >  thinking of breathing new life into your business ?  start from revamping its front - end - logo and visuai identity .  loqodentity offers creative custom design of loqos ,  stationery and web - sites . under our careful hand these powerful marketing toois  will brinq a breath of fresh air into your business  and make you stand out among the competitors .  you are just a ciick  away from your future success . ciick here to see the samples of our artwork ,  check our prices and hot offers",1
"Subject: viagra - proven step to start something all over again .  looking for a specific medication ? let us know what you need !  there is an applause superior to that of the multitudes : one ' s own .  winning isn ' t everything , it is the only thing .  war is the continuation of politics by other means .  we are most alive when we ' re in love .",1
"Subject: you want to submit your website to search engines but do not know how to do it ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  online otherwise it wiii be invisible virtuaiiy , which means efforts spent in vain .  lf you want  peopie to know about your website and boost your revenues , the oniy way to do  that is to  make your site visible in places  where people search for information , i . e .  submit your  website in multipie search enqines .  submit your website oniine  and watch visitors stream to your e - business .  best regards ,  leopoldowaiton _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: antil co . , ltd . ( bangkok )  antil co . , ltd . ( bangkok )  731 7 th p . m . tower asoke - dindaeng , bangkok , 10320 thailand  tel : + 66 2 6429856 - 7 fax : + 66 26429889  t . a . t . licence no . 11 / 3364 website : www . thaihotel 4 u . com  email : info @ thaihotel 4 u . com , antilbkk @ yahoo . com  dear sir / madam ,  this is the warmest greeting from antil co . , ltd . , one of the major tour companies in thailand . we are dedicated to promote thai ' s biggest industry - tourism .  it is our great pleasure to inform you the grand opening of our hotel reservation web site www . thaihotel 4 u . com . we would like to invite you to visit our web site that contains hundreds of hotels ' information . rarely do we have the opportunity to also inform you such an attractive pricing of all hotel bookings on this web site .  working with other agents around the world has been our powerful support for both our growth and our partners ' for a long time . now we are proudly inviting you to be the partner of www . thaihotel 4 u . com and consider our possible cooperation in group bookings . if you are interested in being our local sales in your area , you are also welcome to contact us at info @ thaihotel 4 u . com for further discussion .  we appreciate your kind attention !  yours sincerely ,  rudet khamchan  managing director",1
"Subject: how will this affect the reporting agency for each account you cancel .  why consolidate into a larger obligation or declare bankruptcy when you can  legally you ' ve avoided the pangs of starvation  for a time , anyhow , so i can leave you with a clear conscience . without more  ado , he turned the indicator of the traveling machine and mounted into the  air , leaving the turk sitting upon the rocks and staring after him in  comical bewilderment  15 .",1
"Subject: [ wm ] ( no subject )  dear our guests ,  explore turkey with astartetours ! !  hotel reservations :  you will find more than 200 hotels all over turkey , which have been carefully selected .  through our reservation system we are able to book more than 1 . 000 hotels arround europe .  tours  hosted programs , sightseeing tours , escorted tours or cruise programs .  we have tours on set dates each year or we can organize special itineraries for the independant traveller or small groups ! !  rent - a - car :  travelling on your own pace in turkey ! we have a range of vehicles on offer to choose from . they may be hired in all major cities .  your car can be made available at the airport or your hotel for collection ! !  visit our web - site ! !  www . astartetours . com  kind regards  astarte tours  p . s . : if you want to unsubscribe , please sent us an e - mail .  this sf . net email is sponsored by : get the new palm tungsten t  handheld . power & color in a compact size !  webmake - talk mailing list  webmake - talk @ lists . sourceforge . net ",1
"Subject: innovative and effective design for you !  adqueen is an institute committed  to brand planning and designing for enterprises , providing end to end ad  services , from plan to design ,  and finally press .  - - - - - - - make  maximal use of your marketing fund !  http : / /  www . adqueen . com  service  items :  innovative and effective concepts  and copy for  logo and vi ;  website design and building ;  poster and drawing ;  package of gifts ;  exhibitions and shows ;  ad designing and printing ;  and etc .  ( adqueen caters for your  needs ! ) ",1
"Subject: home reps wanted - fortune 500 comp hiring  question ?  do you want a different job ?  do you want to be your own boss ?  do you need extra income ?  do you need to start a new life ?  does your current job seem to go nowhere ?  if you answered yes to these questions , then here is your solution .  we are a fortune 500 company looking for motivated individuals who are  looking  to a substantial income working from home .  thousands of individual are currently do this right now .  so if you are looking to be employed at home , with a career that will  provide you vast opportunities and a substantial income , please fill  out our online information request form here now :  http : / / ter . netblah . com : 27000  to miss out on this opportunity , click here  http : / / ter . netblah . com : 27000 / remove . html",1
"Subject: the best possible mortgage  has your mortgage search got you down ?  are you frustrated and confused with all the different terms and quotes ? don ' t  know who is telling you the truth ? we can solve all your problems .  visit our site today and in two minutes you can have us searching thousands of  programs and lenders for you . get the truth , get the facts , get your options  all in one shot . it ' s absolutely free , and you can be done in only two minutes ,  so click right now and put your worries behind you !  [ ryte ^ 3247 ( ^ ( pol : kj ) _ 8 j 7 bjk ]",1
"Subject: all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professional  $ 150 adobe premiere pro 1 . 5  $ 90 corel desiqner 10  $ 90 quickbooks 2004 professional edition  $ 75 adobe pagemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe golive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere eiements  $ 125 corel painter lx  $ 80 adobe iilustrator cs  $ 80 adobe lndesign cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 ulead cooi 3 d production studio 1 . 0 . 1  $ 90 alias motion buiider 6 professional  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop elements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincereiy ,  alda ",1
"Subject: 4 for 1 forward stock split - ends monday  have a look at this info i just received for hllf  halal financial services hllf  halal financial services is the first web portal in the united kingdom solely devoted to halal financing methods for muslims and non - muslims globally  the british bankers association estimates that the market for islamic mortgages in the uk stands at around $ 9 . 2 billion  first name  last name  phone  recent news ! 4 for 1 forward stock split ends monday !  effective tuesday june 28 , 2005 . 4 for 1 forward split ! all shares purchased up until close of business on monday june 27 , 2005 will receive the additional shares . get your shares now monday is the last day !  halal financial services  delaware , june 16 , 2005 - - halal financial services ( hllf . pk ) a delaware corporation is pleased to announce the approval by the board of directors of a 4 for 1 forward split of their common shares . this forward split was approved on june 16 th , 2005 by the board . these new shares will be distributed to all shareholders of record as of close of business june 22 nd , 2005 . shareholders of record will receive 3 additional shares of common stock for every 1 share of common stock beneficially owned . on monday june 27 , 2005 halal will be trading under the same symbol and same cusip number .  hello investors ! have a serious look at halal financial services symbol hllf , an online halal financial intermediary ifa ' independent financial advisors , whose primary service is to assist the customers to find and select available halal mortgage options that meet their personal needs inline with their beliefs via their portal , halalmortgages . com .  halal financial services include providing the customers with the necessary information on the available halal mortgage products , identifying the product which best suits the customer ' s criteria and to assist them with the application process . halalmortgages . com has been running successfully for the past 3 years and has already become the leading intermediary ifa in theuk providing halal mortgages .  initially it is forecasted that halalmortgages . com division alone will service in the region of three thousand halal mortgage cases per year generating an average collective mortgage book value of $ 546 million .  our services  being the first website in the united kingdom solely dedicated to halal mortgages , we provide convenient online services and e - finance solutions . our site is easy to use enabling you to gain advantageous knowledge in a quick and convenient manner twenty - four hours a day , seven days a week . our state - of - the - art technology solutions ensure easy accessibility of up - to - date information .  our full - service specialized agents can be contacted through online enquiry , email or by telephone . they are experienced in the islamic finance industry and are kept up to date on the latest terms available for halal mortgages and they are just a phone call or a keystroke away !  halal financial services ( hllf . pk ) a delaware corporation is the world ' s first islamic web portal solely devoted to halal financing methods for muslims and non muslims globally .  massive growth potential  2 million muslims , in the uk  assume halal gets 20 , 000 of them as clients ( 1 % ) then halal has a book value of over $ 1 billion in loans  more importantly a value of $ 219 million on just 20 k customers .  which equates to $ 2 . 40 per share evaluation !  what are halal mortgages ?  simply put - a mortgage that is structured in a manner which does not accrue riba ( interest ) and is designed according to established islamic financing principles such as ijara or musharaka .  recent developments and major upcoming stock driving milestones :  4 for 1 forward stock split  with $ 60 million in business in first five months , company is on track to complete $ 500 million plus in new lending buisness over next twelve months .  each new customer , with an average mortgage of $ 256 , 000 , represents approximately  $ 11 , 000 a year in profit for the lender .  closer working relationship with hsbc amanah u . k .  services to expand in the future to cover halal financing , halal insurance , halal investments . etc .  acquisition halal mortgages . com  halal financial services inc ceo tariq mahmood comments : the directors have agreed to split this stock to enhance shareholder value . we look forward to advising our shareholders of exciting new developments in the near future .  a hidden gem ? ?  do your own research ! and you may see  that this company is still  under the radar of wall street .  read full report  stock profile alert  for june 26 , 2005  halal financial services ( otcbb : hllf . pk )  existing and emerging financial institutions have been busy developing halal financial products to service the growing demand by a much aware uk muslim population a population which is increasingly affluent , financially astute and at the same time looking to conform their economic life in accordance with the principles of their faith .  as the principle of halal financial services is to facilitate a non - interest based transaction along with ethical investment criteria , this also allows non - muslims who believe in this system to use halal financial services as well .  initially it is forecasted that halalmortgages . com division alone will service in the region of three thousand halal mortgage cases per year generating an average collective mortgage book value of $ 546 million .  within a year of launch , halalmortgages . com aim to be the principal intermediary distributor of halal mortgages in the united kingdom . furthermore , through sister portals such as halalmortgages . com and others , the company intends to offer a host of other halal financial products as they become available , thereby ensuring a diversified product mix .  halal financial services  company alert  company : halal financial services ticker symbol : hllf  current price range : . 45 - . 50 ( post split pricing )  exchange : otc  industry rating : strong  momentum is building ! !  effective june 28 :  authorized : 125 , 000 , 000  managment shares outstanding : 60 , 000 , 000 .  float : 40 , 560 , 000  total outstanding :  100 , 560 , 000  corporation websites :  http : / / www . . com  http : / / www . halalmortgages . com  read full report  timing is everything ! ! hllf . pk  investors may learn much more about halal financial services by going to its website .  corporation web site - http : / / www . . com or http : / / www . halalmortgages . com  to join market movers mailings press here to find out more .  safe harbor statement  the information contained in this publication is for informational purposes only , and not to be construed as an offer to sell or solicitation of an offer to buy any security . investing in penny stocks should be considered as extremely speculative and risky as it may result in a loss of all or some of your investment . the investor news journal ( inj ) is not a registered investment advisor or broker dealer . inj received compensation for this newsletter service for halal financial services . the compensation is $ 80 , 000 from a non - affiliated third party , cortraunt holdings inc . because inj is receiving compensation for its services , there is an inherent conflict of interest in the statements and opinions and such statements and opinions cannot be considered independent . inj makes no representation or warranty relating to the validity of the facts presented nor does the publisher represent a warrant that all material facts are necessary to make an investment decision presented above . factual statements contained in this publication are made as of the date stated and they are subject to change without notice . this release may contain statements that constitute forward - looking statements within the meaning of sec . 27 a of the securities act of 1933 , as amended , and sec . 21 e of the securities exchange act of 1934 , as amended . the words may , would , will , expect , estimate , anticipate , believe , intend , and similar expressions and variations thereof are intended to identify forward - looking statements .  media matrix 7025 county rd . 46 a dte 1071 # 349 lake mary , fl 32746 this e - mail message is an advertisement and / or solicitation . ",1
"Subject: i need your help  dear sir ,  in view of my difficulties and problems in this country , i ' m so pleased  to  have found someone like you in whom i can confide or at least talk to .  my  name is stella johnson , a freetown , sierra leone . i am here in senegal  as a  refugee . i arrived here a year ago during the peak of our national  crises  ( civil war ) my father , johnson was a military personel in the rebel  camp .  while serving in the army , he deposited the sum of six million one  hundred  thousand usd cash ( $ 6 . 1 million us dollars cash ) to my mother for my  life  inheritance . in a finance and security company here in dakar senegal .  he ( my father ) drowned in a river while attempting to cross during a  battle  with the government troops . i ' m using this opportunity pleading for you  to  help me retrieve this money and transfer it into your account pending  when i  will come over to your country for investment . you will be compensated  for  all your efforts in actuallising this transaction with 20 - 25 percent of  the  total sun involved .  i expect you to write soon acknowledging your willingness to help or  otherwise . thanks .  yours sincerely ,  stella johnson",1
"Subject: free original star wars cards adv :  own a unique , one - of - a - kind piece of star - wars history !  exclusively licensed fromlucas film ltd .  this innovative new collectible is the first to display an authentic one of kind 70 mm film frame from  the star wars / empire strikes back movie  containing a one of a kind 70 mm frame in a 7 - 1 / 2 "" x 2 - 3 / 4 "" diamond cut , acrylic ,  mint collector ' s case .  fact : no two frames are alike  each film frame is a unique original and will never be reproduced .  each fully licensed original film frame is sealed and individually serial numbered with identification codes  tamper proof holographic seals to prevent fraudulent duplication .  # 50049 lightsaber duel special edition :  features the fantastic lightsaber duel between luke skywalker and darth vader .  this special edition # 50049 lightsaber duel was only available with the willitts premium package # 50707 ,  which sold in retail shops for $ 125 . 00 .  special , internet offer !  order now and receive the above rare special edition # 50049 lightsaber duel  for this special internet price of only $ 19 . 95 !  special bonus with your order , you will receive  10 original 1980 topps star wars / empire strikes back collector cards  absultely free !  these are original 1980 topps star wars / empire strikes back collector cards  from 22 years ago ! not reprints !  hurry ! please , respond now before our limited supplies are exhausted ! !  your film cell image may differ from the above sample .  click here !  you have received this email as an opted - in subscriber , if this is not the case , please click on the following link  to be permanently removed from our database .  please take me off this list  866 - 667 - 5399 nouce 16822 22 nd avenue northsaint petersburg , fl 33710 - 3918 ",1
"Subject: massage from bernard  from : bernard louis mcarthy esq . ,  trend services ltd .  direct private phone : + 44 7040115431  dear ,  compliments , and do please accept my highest regards and esteem . this  proposal might come to you as a surprise due to the urgent need of a  reliable foreigner , i therefore deem it necessary to contact you . i am  bernard louis mcarthy , a solicitor at law and the personal attorney to late  mr . martin chey a thai nationale residing in johannesburg south africa ,  hereinafter shall be refered to as my client . on the 22 nd of dec . 2004 , my  client , his wife and all their three  children travelled to thailand for the christmas holiday . unfortunately , my  client mr . chey and all his family died in the most terrible and highly  horrible indian ocean ' s tidal wave disaster ( asian tsunami ) of the dec . 26 th  2004 .  ever since this tragic and traumatic events , i have made frantic efforts to  establish contacts with his relatives , but could not succeed . due to the  fact that considering the nature of my clients business dealings , he never  presented any name on documentation as his possible next of  kin . i am therefore with all sense of humility decided to make contact with  you in order to assist in claiming and retrieving the money left behind by  my client before the credit house know of his demise and probably get the  funds confiscated or even decleared it unserviceable by the finance and  credit institution where these funds were deposited . i solicit your urgent  assistance and co - operation as a foreigner for easy passage of the funds to  your designated bank account .  mr . chey was a successful businessman and was involved in cash transactions  due to the nature of his business . he was engaged in buying of raw gold and  diamond from his suppliers in the mineral - rich equatorial belt of central  and southern african countries , after which he sends the consignments to  bangkok in thailand for processing and onward shipments to dubia and  saudi arabia .  the amount of money kept in the custody of the finance and credit house is  $ 45 million dollars only . since i have been unable to locate his relatives  after all my frantic efforts , i am therefore compelled by this circumstances  to seek your consent to present you sir , with my position as his legal  advicer as his next of kin or business associate of the deceased so as to  enable you receive and collect the above funds . all other further  informations to that effect at my disposal will be made available to you  upon your consent and the acceptance of the project .  the funds when retrieved and successfully secured will be shared thus :  myself , the attorney 40 % , yourself the presented next of kin 30 % , while 20 %  will go to charity and possibly the tsunami victims through you , in line  with my clients belief and support for charity as a great philantropist  during his life time , the balance of 10 % will be for contingency expenses to  be incured during the process by both parties . i assure you the fullest and  absolute co - operation and a hitch free operation in this regards . i equally  guarranttee you total protection against any breach of the law in line with  my legal profession . you are very free to ask qestions you deem necessary  for further clarifications , and please endeavour to always keep secret all  informations concering this transaction . your most urgent response will be  highly appreciated through my email : ( bernardmcarthy @ myway . com ) in order to  avoid my making further contacts .  regards ,  bernard louis mcarthy , esq .",1
"Subject: hardcore sex & orgies ! ! !  hot girls fucking hard ! ! !  click here to see  click here to see  click here to see  * over 150 , 000 xxx pictures  * 125 , 000 + sex videos  * 100 ' s of livecams & shows  * erotic stories & adult chat rooms  * new content added every  day !  click here to enter  click here to see  click here to see  click here to see  this newsletter is not unsolicited . the email address has been subscribed to our mailing list . if you would like to stop receiving this newsletter , just click here to unsubscribe and we ' ll block your email address immediately . ",1
"Subject: need an outstanding logo now ?  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visual imaqe  of your company by creatinq an outstandinq logo , presentabie stationery  items and professionai website . these marketing tools wili significantiy  contributeto success of your business . take a iook at our work sampies , hot deai packaqes and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: here is the money we owe you  dear applicant , after further review upon receiving your application your current mortgage qualifies for a 4 . 75 rate . your new monthly payment will be as low as $ 340 / month for a $ 200 , 000 loan . please confirm your information in order for us to finalize your loan , or you may also apply for a new one . complete the final steps by visiting : http : / / www . mortgage - newx . net / index 2 . php ? refid = malwe look foward to hearing from you . thank you , heather grant , account managerlpc and associates , llc . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - not interested ? - > http : / / www . mortgage - newx . net / r . php",1
Subject: buyer beware - penis patches !  penis enlargement patch that works ! ! !  http : / / www . gretan . com / ss /  a very ancient and fish - like smell .  have no friends not equal to yourself .  the wise man is he who knows the relative value of things .  courage is one step ahead of fear .  idleness is not doing nothing . idleness is being free to do anything .,1
